Id;AgeId;EducationId;RaceId;GenderId;IncomeId;Children;EmploymentId;American;Indian;Chinese;Filipino;Japanese;Korean;Vietnamese;Asian;Hawaiian;Guamanian;Samoan;PacificIslander;OtherRace;PoliticsId;ReligionId;Marriage;Lover;GenderPart;SameGender;RacePart;ReligionPart;AgePart;PoliticsPart;EducationPart;AmountMarriageId;AmountMarriageId2;AgeFirstMeet;AgeRomRel;AgeMar;EarnedMore;Work;School;Church;Internet;Vacation;Bar;Gym;PrivParty;OtherPlace;Quality;Duration;Together;AGeId;SameSex;age_difference;samesexnum;earnedmorenum;raceidnum;racepartnum;religionidnum;educationpartnum;educatidnum
1274576;45-59;bachelor's degree or higher;white;male;$100,000 to $124,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;same_sex;white;none;53;democrat;bachelor's degree;1;NA;40;40;56;i earned more;no;no;no;no;no;no;yes;no;no;excellent;17;still together;57;same-sex couple;3;0;3;1;1;1;3;3
1275585;45-59;high school;white;female;$20,000 to $24,999;1;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;NA;white;christian;61;republican;some college, no degree;NA;never married;58;58;NA;partner earned more;no;no;no;no;no;yes;no;no;no;fair;0;still together;58;different sex couple;1;1;1;1;1;2;2;1
1278541;45-59;bachelor's degree or higher;white;male;$125,000 to $149,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;female;NA;white;none;52;republican;master's degree;2;NA;25;26;29;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;28;still together;54;different sex couple;4;1;1;1;1;3;3;3
1279296;18-29;bachelor's degree or higher;white;male;$30,000 to $34,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;female;NA;white;none;25;democrat;bachelor's degree;NA;never married;25;26;NA;i earned more;no;yes;no;no;no;no;no;no;no;fair;4;broke up;29;different sex couple;3;1;3;1;1;3;3;3
1280305;30-44;bachelor's degree or higher;white;male;$40,000 to $49,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);28;democrat;master's degree;NA;never married;27;27;NA;i earned more;no;no;no;no;no;no;no;yes;no;excellent;2;still together;30;different sex couple;4;1;3;1;1;2;3;3
1283621;60+;high school;white;male;$15,000 to $19,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;opposite_sex;white;christian;61;democrat;hs graduate or ged;1;NA;25;25;26;i earned more;no;no;no;no;no;no;no;no;yes;excellent;37;still together;62;different sex couple;;1;3;1;1;1;3;1
1284701;60+;high school;white;female;$25,000 to $29,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;male;NA;white;other non-christian, please specify;70;republican;hs graduate or ged;1;NA;15;17;19;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;53;still together;70;different sex couple;3;1;1;1;1;1;3;1
1285703;60+;bachelor's degree or higher;white;male;$60,000 to $74,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;same_sex;white;none;64;independent;professional or doctorate degree;NA;once;33;33;NA;partner earned more;no;no;no;no;no;yes;no;no;no;good;37;broke up;70;same-sex couple;1;0;1;1;1;3;3;3
1286415;30-44;bachelor's degree or higher;white;female;$175,000 or more;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;not married;have_sex;female;same_sex;white;baptist - any denomination;44;republican;bachelor's degree;NA;never married;38;39;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;4;still together;41;same-sex couple;;0;1;1;1;3;3;3
1289291;18-29;some college;white;female;$30,000 to $34,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;male;NA;white;baptist - any denomination;31;republican;hs graduate or ged;1;NA;14;14;17;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;15;still together;29;different sex couple;4;1;1;1;1;5;3;2
1290401;30-44;bachelor's degree or higher;white;male;$100,000 to $124,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);34;democrat;master's degree;2;NA;33;33;34;i earned more;no;no;no;no;no;no;no;no;yes;excellent;7;still together;40;different sex couple;2;1;3;1;1;6;3;3
1294631;60+;high school;white;male;$40,000 to $49,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;female;NA;white;baptist - any denomination;61;independent;associate degree;2;NA;15;21;22;i earned more;no;yes;no;no;no;no;no;no;no;excellent;42;still together;63;different sex couple;3;1;3;1;1;5;3;1
1297901;60+;less than high school;white;male;$35,000 to $39,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);87;republican;hs graduate or ged;1;NA;18;20;22;i earned more;no;no;yes;no;no;no;no;no;no;excellent;70;still together;90;different sex couple;2;1;3;1;1;2;3;0
1298581;45-59;less than high school;2+ races;male;$40,000 to $49,999;4 or more;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;female;NA;white;christian;50;republican;hs graduate or ged;3;NA;42;42;43;same amount;no;no;no;yes;no;no;no;no;no;excellent;16;still together;58;different sex couple;4;1;2;4;1;5;3;0
1299356;30-44;high school;hispanic;female;$30,000 to $34,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;male;NA;white;christian;36;no preference;hs graduate or ged;3;NA;27;27;29;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;8;still together;35;different sex couple;15;1;1;2;1;1;3;1
1301626;60+;bachelor's degree or higher;white;male;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);56;democrat;master's degree;NA;never married;25;25;NA;same amount;no;no;no;no;no;yes;no;no;no;excellent;37;still together;62;same-sex couple;4;0;2;1;1;3;3;3
1302415;30-44;bachelor's degree or higher;white;male;$50,000 to $59,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);36;democrat;professional or doctorate degree;NA;never married;39;39;NA;partner earned more;no;no;no;yes;no;no;no;no;no;excellent;2;still together;41;same-sex couple;4;0;1;1;1;2;3;3
1303571;45-59;bachelor's degree or higher;white;female;$75,000 to $84,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;christian;57;no preference;some college, no degree;1;NA;28;28;30;i earned more;no;no;no;no;no;yes;no;no;no;excellent;29;still together;57;different sex couple;0;1;3;1;1;2;2;3
1305741;60+;less than high school;white;male;$25,000 to $29,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;76;independent;hs graduate or ged;1;NA;12;17;24;i earned more;no;no;no;no;no;no;yes;no;no;excellent;57;still together;74;different sex couple;1;1;3;1;1;1;3;0
1306381;30-44;bachelor's degree or higher;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);37;republican;bachelor's degree;1;NA;31;31;32;i earned more;no;no;no;no;no;no;no;no;yes;excellent;7;still together;38;different sex couple;10;1;3;1;1;2;3;3
1310523;45-59;bachelor's degree or higher;white;female;$50,000 to $59,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;not married;have_sex;female;same_sex;white;christian;43;democrat;some college, no degree;NA;once;51;51;NA;same amount;no;no;no;yes;no;no;no;no;no;excellent;1;still together;52;same-sex couple;11;0;2;1;1;6;2;3
1312301;30-44;less than high school;white;male;$75,000 to $84,999;1;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;mormon;married;NA;female;NA;white;mormon;29;no preference;7th or 8th grade;1;NA;18;20;20;i earned more;no;no;yes;no;no;no;no;no;no;excellent;10;still together;30;different sex couple;1;1;3;1;1;8;0;0
1313431;30-44;high school;2+ races;male;$60,000 to $74,999;4 or more;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;38;democrat;associate degree;1;NA;22;22;24;i earned more;no;no;no;no;no;no;no;no;yes;excellent;21;still together;43;different sex couple;;1;3;4;1;1;3;1
1315536;45-59;some college;hispanic;male;$50,000 to $59,999;2;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);47;democrat;some college, no degree;NA;never married;44;52;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;4;still together;53;same-sex couple;4;0;1;2;1;1;2;2
1316391;30-44;bachelor's degree or higher;white;male;$35,000 to $39,999;3;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;married;NA;female;NA;white;christian;38;democrat;bachelor's degree;1;NA;21;22;25;partner earned more;no;no;no;no;no;no;no;yes;no;fair;17;still together;39;different sex couple;4;1;1;1;1;6;3;3
1320215;18-29;some college;white;female;$125,000 to $149,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;no_sex;male;NA;white;christian;21;republican;some college, no degree;NA;never married;16;16;NA;i earned more;no;no;yes;no;no;no;no;no;no;excellent;5;still together;21;different sex couple;0;1;3;1;1;1;2;2
1323596;45-59;bachelor's degree or higher;hispanic;male;$85,000 to $99,999;3;retired;no;no;no;no;no;no;no;no;no;no;no;no;yes;republican;christian;married;NA;female;NA;other (please specify);christian;43;republican;some college, no degree;3;NA;46;46;49;partner earned more;no;no;no;no;no;no;no;yes;no;excellent;13;still together;59;different sex couple;3;1;1;2;5;1;2;3
1326451;45-59;less than high school;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;female;NA;white;christian;43;independent;hs graduate or ged;1;NA;26;26;29;i earned more;no;no;no;no;no;no;no;no;yes;excellent;19;still together;45;different sex couple;;1;3;1;1;3;3;0
1327693;60+;some college;white;male;$40,000 to $49,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;same_sex;black or african american;christian;44;democrat;hs graduate or ged;NA;once;54;54;NA;i earned more;no;no;no;no;no;no;yes;no;no;excellent;15;still together;69;same-sex couple;;0;3;1;3;3;3;2
1328713;60+;less than high school;white;female;$175,000 or more;4 or more;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;jewish;married;NA;male;NA;white;jewish;44;republican;hs graduate or ged;1;NA;31;32;32;i earned more;yes;no;no;no;no;no;no;no;no;excellent;39;still together;71;different sex couple;0;1;3;1;1;4;3;0
1329235;18-29;bachelor's degree or higher;white;female;$75,000 to $84,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;jewish;not married;have_sex;male;NA;white;jewish;28;no preference;master's degree;NA;never married;21;21;NA;i earned more;no;no;no;no;no;no;no;no;yes;good;2;still together;23;different sex couple;12;1;3;1;1;4;3;3
1330251;18-29;bachelor's degree or higher;white;female;$40,000 to $49,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;male;NA;white;baptist - any denomination;25;independent;master's degree;1;NA;19;21;23;i earned more;no;no;yes;no;no;no;yes;no;yes;excellent;4;still together;25;different sex couple;16;1;3;1;1;5;3;3
1332405;30-44;high school;white;male;$30,000 to $34,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;NA;white;christian;36;democrat;hs graduate or ged;NA;never married;37;39;NA;same amount;yes;no;no;no;no;no;no;no;no;excellent;2;still together;40;different sex couple;2;1;2;1;1;1;3;1
1333711;60+;less than high school;black;male;$15,000 to $19,999;4 or more;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;female;NA;black or african american;baptist - any denomination;70;democrat;some college, no degree;1;NA;18;18;20;refused;yes;no;no;no;no;no;no;no;no;excellent;53;still together;71;different sex couple;0;1;0;3;3;5;2;0
1334261;18-29;bachelor's degree or higher;white;male;$75,000 to $84,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;28;democrat;bachelor's degree;1;NA;19;19;24;i earned more;no;yes;no;no;no;no;no;no;yes;excellent;7;still together;26;different sex couple;6;1;3;1;1;1;3;3
1335363;30-44;bachelor's degree or higher;white;male;$40,000 to $49,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;not married;have_sex;female;opposite_sex;asian or pacific islander;buddhist;40;independent;bachelor's degree;NA;once;35;35;NA;i earned more;no;no;no;no;no;no;no;no;yes;good;1;still together;36;different sex couple;1;1;3;1;4;3;3;3
1340556;45-59;bachelor's degree or higher;white;male;$40,000 to $49,999;1;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;same_sex;white;none;66;independent;7th or 8th grade;NA;never married;26;26;NA;partner earned more;no;no;no;no;no;yes;no;no;no;good;29;still together;55;same-sex couple;;0;1;1;1;1;0;3
1341511;45-59;bachelor's degree or higher;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;opposite_sex;white;christian;55;independent;bachelor's degree;1;NA;19;19;24;i earned more;no;yes;no;no;no;no;no;no;no;excellent;32;still together;51;different sex couple;7;1;3;1;1;1;3;3
1345356;30-44;high school;2+ races;female;$25,000 to $29,999;4 or more;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;not married;have_sex;male;opposite_sex;white;other non-christian, please specify;41;independent;professional or doctorate degree;NA;three times;32;32;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;4;still together;35;different sex couple;;1;1;4;1;6;3;1
1348345;30-44;bachelor's degree or higher;other;female;$12,500 to $14,999;2;working - as a paid employee;no;yes;no;no;no;no;no;no;no;no;no;no;no;democrat;hindu;not married;no_sex;male;NA;white;christian;37;democrat;bachelor's degree;NA;never married;34;34;NA;partner earned more;no;no;no;yes;no;no;no;no;no;good;0;broke up;34;different sex couple;;1;1;5;1;11;3;3
1349311;30-44;bachelor's degree or higher;white;male;$175,000 or more;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);31;republican;bachelor's degree;1;NA;25;25;28;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;6;still together;31;different sex couple;2;1;1;1;1;2;3;3
1352771;60+;bachelor's degree or higher;white;male;$100,000 to $124,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;jewish;married;NA;female;NA;white;jewish;73;independent;hs graduate or ged;1;NA;17;23;25;i earned more;no;no;no;no;no;no;no;no;yes;excellent;54;still together;77;different sex couple;6;1;3;1;1;4;3;3
1354291;18-29;bachelor's degree or higher;white;female;$50,000 to $59,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;opposite_sex;white;none;41;democrat;bachelor's degree;1;NA;19;19;22;i earned more;no;no;no;no;no;no;no;no;yes;excellent;10;still together;29;different sex couple;2;1;3;1;1;2;3;3
1356751;60+;some college;white;male;$40,000 to $49,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;christian;75;independent;hs graduate or ged;1;NA;16;17;19;i earned more;no;yes;no;no;no;no;no;no;no;excellent;58;still together;75;different sex couple;5;1;3;1;1;2;3;2
1358455;45-59;bachelor's degree or higher;white;female;$40,000 to $49,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;NA;white;none;32;democrat;hs graduate or ged;NA;never married;43;43;NA;i earned more;no;no;no;no;no;yes;no;no;no;excellent;2;still together;45;different sex couple;12;1;3;1;1;1;3;3
